0x00000000,globals\cache_file_global_tags
0x00000A6B,ui\halox\pregame_lobby\selection\button_key_a_join_b_cancel_x_details
0x00000A77,ui\halox\postgame_lobby\postgame_lobby_b_leave
0x00000A86,ui\halox\game_details\button_key_a_select_b_done
0x00000A8D,ui\halox\alpha_legal\default_button_key
0x00000A8E,ui\halox\alpha_legal\empty
0x00000A8F,ui\halox\alpha_locked_down\ok
0x00000A91,ui\halox\alpha_motd\button_key_ok
0x00000A99,ui\halox\matchmaking\button_key_matchmaking_search_setting_up_match
0x00000AA3,ui\halox\matchmaking\button_key_matchmaking_search_online
0x00000AA4,ui\halox\matchmaking\button_key_matchmaking_search_online_stats
0x00000AB6,ui\halox\game_options\a_select_b_back
0x00000AB7,ui\halox\game_options\a_select_b_done
0x00000AB8,ui\halox\game_options\a_confirm_b_cancel
0x00000AB9,ui\halox\game_options\party_leader
0x00000ABA,ui\halox\game_options\non_party_leader
0x00000ACA,ui\halox\carnage_report\button_key_carnage1
0x00000ACB,ui\halox\carnage_report\button_key_carnage2
0x00000AD2,ui\halox\common\player_select\button_key_a_select_b_cancel
0x00000AD9,ui\halox\pregame_lobby\advanced_screen\default
0x00000AF7,ui\halox\start_menu\panes\hq_screenshots_viewer\b_back
0x00001229,ui\halox\sandbox_ui\a_select_b_done
0x00001238,ui\halox\sandbox_ui\a_place_b_back
0x00001242,ui\halox\sandbox_ui\a_select_b_done_x_summary
0x00001249,ui\halox\scoreboard\button_key_empty
0x0000124A,ui\halox\scoreboard\button_key_a_select
0x0000124B,ui\halox\scoreboard\button_key_x_mute_a_select
0x0000124C,ui\halox\scoreboard\button_key_x_unmute_a_select
0x0000124D,ui\halox\scoreboard\button_key_a_gamercard
0x0000124E,ui\halox\scoreboard\button_key_back
0x0000124F,ui\halox\scoreboard\button_key_busy_connecting_new_host
0x00001250,ui\halox\scoreboard\button_key_busy_end_game
0x00001251,ui\halox\scoreboard\button_key_busy_selecting_new_host
0x00001252,ui\halox\scoreboard\button_key_busy_start_game
0x00001259,ui\halox\scoreboard\button_key_empty_half
0x0000125A,ui\halox\scoreboard\button_key_a_select_half
0x0000125B,ui\halox\scoreboard\button_key_x_mute_a_select_half
0x0000125C,ui\halox\scoreboard\button_key_x_unmute_a_select_half
0x0000125D,ui\halox\scoreboard\button_key_a_gamercard_half
0x0000125E,ui\halox\scoreboard\button_key_back_half
0x00001262,ui\halox\common\player_select\a_select_b_cancel_lb_rb
0x00001279,ui\halox\director\screenshot_key_a_select_b_cancel
0x0000128D,ui\halox\common\player_select\a_select_b_cancel_lb_rb_split
0x0000128E,ui\halox\alert\unresolved_split
0x00001291,ui\halox\director\filmclip_key_a_select_b_cancel
0x00001295,ui\halox\sandbox_ui\splitscreen_a_select_b_done
0x00001298,ui\halox\sandbox_ui\splitscreen_a_place_b_back
0x0000129B,ui\halox\sandbox_ui\ok
0x000002C9,sound\dsp_effects\sound_effect_templates\global_speaker_chorus
0x000002CA,sound\dsp_effects\sound_effect_templates\controller_1_headset
0x000002CB,sound\dsp_effects\sound_effect_templates\controller_2_headset
0x000002CC,sound\dsp_effects\sound_effect_templates\controller_3_headset
0x000002CD,sound\dsp_effects\sound_effect_templates\mono_distortion
0x000028D9,objects\vehicles\scorpion\attachments\scorpion_antenna_short
0x000028DA,objects\vehicles\scorpion\attachments\scorpion_antenna_long
0x00003646,objects\vehicles\warthog\attachments\warthog_antenna
0x00000C0E,sound\armor_sounds
0x00000A6A,ui\halox\game_browser\arrow_down
0x00000A6E,ui\halox\global_animations\animation_collections\list_arrows
0x00000A69,ui\halox\game_browser\arrow_up
0x00000AB2,ui\halox\game_options\arrow_down
0x00000ABE,ui\halox\game_options\animations\down_arrow
0x00000AB1,ui\halox\game_options\arrow_up
0x00000ABD,ui\halox\game_options\animations\up_arrow
0x00000A47,ui\halox\pregame_lobby\maximum_party_size\right_arrow
0x00000A53,ui\halox\pregame_lobby\maximum_party_size\right_arrow
0x00000A46,ui\halox\pregame_lobby\maximum_party_size\left_arrow
0x00000A52,ui\halox\pregame_lobby\maximum_party_size\left_arrow
0x00000A34,ui\halox\pregame_lobby\selection\arrow_down
0x00000A33,ui\halox\pregame_lobby\selection\arrow_up
0x00000A31,ui\halox\pregame_lobby\selection\arrow_down_category
0x00000A30,ui\halox\pregame_lobby\selection\arrow_up_category
0x0000095D,ui\halox\start_menu\panes\settings_appearance_emblem\arrow_down
0x00000964,ui\halox\start_menu\panes\settings_appearance_emblem\down_arrow
0x0000095C,ui\halox\start_menu\panes\settings_appearance_emblem\arrow_up
0x00000963,ui\halox\start_menu\panes\settings_appearance_emblem\up_arrow
0x000008EB,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_share_down
0x000008EA,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_share_up2
0x000008F6,ui\halox\start_menu\animations\up_arrow
0x000008CA,ui\halox\start_menu\panes\hq_service_record_file_share\file_share_down
0x000008C9,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_share_up
0x000008B3,ui\halox\pregame_lobby\selection\arrow_down_left
0x000008B2,ui\halox\pregame_lobby\selection\arrow_up_left
0x000008A7,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_transfers_down
0x000008A6,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_transfers_up
0x00000857,ui\halox\start_menu\panes\hq_screenshots\arrow_screenshots_down
0x00000856,ui\halox\start_menu\panes\hq_screenshots\arrow_screenshots_up
0x00000296,globals\collision_damage\default
0x00000C0C,globals\collision_damage\biped_player
0x000018AA,globals\collision_damage\equipment
0x000019EF,globals\collision_damage\harmless_game
0x000025F0,globals\collision_damage\invulnerable_harmless
0x0000287A,globals\collision_damage\vehicle_turret
0x00002BB7,globals\collision_damage\biped
0x00002C9E,globals\collision_damage\vehicle_medium
0x00002E57,globals\collision_damage\biped_small
0x000030A3,globals\collision_damage\object_fragile
0x000030F7,globals\collision_damage\vehicle_small
0x00003657,globals\collision_damage\vehicle_flying
0x00003663,globals\collision_damage\vehicle_banshee_boost
0x00003720,globals\collision_damage\vehicle_large
0x0000383C,globals\collision_damage\vehicle_ghost_boost
0x000038AD,globals\collision_damage\vehicle_chopper_boost
0x00002EF8,levels\multi\guardian\guardian
0x000034CD,levels\multi\riverworld\riverworld
0x000034CF,levels\multi\riverworld\riverworld
0x00000788,ui\halox\main_menu\main_menu_list
0x0000097E,ui\halox\start_menu\panes\settings_display\spinner_display_brightness
0x0000029A,globals\input_globals
0x000009DF,ui\halox\common\roster\roster
0x000009E0,ui\halox\common\roster\roster
0x00000293,globals\podium_settings
0x000034F7,levels\multi\riverworld\shaders\riverworld_tree_leafc
0x00003571,shaders\foliage
0x00003573,shaders\foliage_templates\_0_1_0
0x00000343,shaders\default_bitmaps\bitmaps\default_detail
0x00002E8A,levels\multi\guardian\guardian
0x00002E8B,levels\multi\guardian\guardian
0x00002E8C,levels\multi\guardian\guardian_design
0x00002E8D,levels\multi\guardian\guardian_guardian_cubemaps
0x00002E8E,levels\multi\guardian\wind_guardian
0x00002E8F,levels\multi\guardian\sky\sky
0x00003488,levels\multi\riverworld\riverworld
0x00003489,levels\multi\riverworld\riverworld
0x0000348A,levels\multi\riverworld\riverworld_design
0x000041E4,levels\multi\s3d_turf\s3d_turf
0x000041E5,levels\multi\s3d_turf\s3d_turf
0x000041E6,levels\multi\s3d_turf\s3d_turf_design
0x000027C3,levels\ui\mainmenu\mainmenu
0x00003A0E,levels\multi\s3d_avalanche\s3d_avalanche
0x00003DDA,levels\multi\s3d_edge\s3d_edge
0x00003F83,levels\multi\s3d_reactor\s3d_reactor
0x00002EFB,levels\multi\guardian\guardian_faux_lightmap
0x000001BC,ui\multiplayer
0x0000070E,ui\halox\start_menu\start_menu
0x000007B5,ui\halox\start_menu\strings
0x000007B6,ui\halox\start_menu\top_menu
0x000007B9,ui\halox\global_animations\animation_collections\basic_fade
0x0000078E,ui\halox\common\common_bitmaps\black_25
0x000007BC,ui\halox\start_menu\panes\common\start_menu_emblems_ui
0x00000710,ui\halox\start_menu\panes\game_multiplayer\start_menu_game_multiplayer
0x0000081F,ui\halox\start_menu\panes\game_multiplayer\strings
0x000007D0,ui\halox\start_menu\panes\template_pane
0x00000822,ui\halox\start_menu\panes\common\spinner\mp_spinner
0x000007D4,ui\halox\start_menu\panes\header_item0
0x000007D3,ui\halox\start_menu\panes\header_item1
0x000007D5,ui\halox\start_menu\animations\tab_animations
0x000007D9,ui\halox\start_menu\common\arrow_ui
0x0000072B,ui\halox\alert\alert_toast
0x00000998,ui\halox\alert\alert_template
0x00000743,ui\halox\alpha_motd\alpha_motd
0x00000720,ui\halox\start_menu\panes\settings_controls_button\start_menu_settings_controls_button
0x00000727,ui\halox\start_menu\panes\settings_display\start_menu_settings_display
0x0000073A,ui\halox\pregame_lobby\switch_lobby\pregame_switch_lobby
0x00000728,ui\halox\start_menu\panes\settings_film_autosave\start_menu_settings_film_autosave
0x00000748,ui\halox\common\player_select\carnage_report_player_details
0x0000072C,ui\halox\dialog\dialog
0x0000072A,ui\halox\alert\alert_nonblocking
0x00000723,ui\halox\start_menu\panes\settings_appearance_emblem\start_menu_settings_appearance_emblem
0x0000071C,ui\halox\start_menu\panes\hq_service_record_file_share\start_menu_hq_service_record_file_share_choose_item
0x00000717,ui\halox\start_menu\panes\hq_transfers\start_menu_hq_transfers_item_selected
0x00000714,ui\halox\start_menu\panes\hq_screenshots\start_menu_hq_screenshots_option
0x0000074A,ui\halox\director\observer_camera_list_screen
0x0000070D,ui\halox\main_menu\main_menu
0x00000735,ui\halox\pregame_lobby\pregame_lobby_multiplayer
0x0000071F,ui\halox\start_menu\panes\settings_controls_thumbstick\start_menu_settings_controls_thumbstick
0x00000710,ui\halox\start_menu\panes\game_multiplayer\start_menu_game_multiplayer
0x0000073F,ui\halox\in_progress\in_progress_mini
0x00000713,ui\halox\start_menu\panes\hq_screenshots_viewer\start_menu_hq_screenshots_viewer
0x00000733,ui\halox\pregame_lobby\pregame_lobby_campaign
0x0000071B,ui\halox\start_menu\panes\hq_service_record_file_share\start_menu_hq_service_record_file_share_choose_category
0x00000745,ui\halox\matchmaking\matchmaking_searching
0x0000073B,ui\halox\common\player_select\player_select
0x00000739,ui\halox\pregame_lobby\maximum_party_size\maximum_party_size
0x0000074B,ui\halox\campaign\campaign_settings
0x00000749,ui\halox\pregame_lobby\advanced_screen\advanced_matchmaking_options
0x00000730,ui\halox\campaign\campaign_select_difficulty
0x0000070C,ui\halox\game_browser\game_browser_search_criteria
0x0000072F,ui\halox\spartan_program\spartan_rank
0x00000737,ui\halox\pregame_lobby\pregame_lobby_theater
0x00000726,ui\halox\start_menu\panes\settings_camera\start_menu_settings_camera
0x00000740,ui\halox\game_details\game_details
0x00000734,ui\halox\pregame_lobby\pregame_lobby_matchmaking
0x00000732,ui\halox\campaign\campaign_loading
0x00000747,ui\halox\carnage_report\carnage_report
0x00000738,ui\halox\pregame_lobby\selection\pregame_selection
0x0000073D,ui\halox\postgame_lobby\postgame_lobby
0x00000725,ui\halox\start_menu\panes\settings_voice\start_menu_settings_voice
0x0000071A,ui\halox\start_menu\panes\hq_service_record_file_share\start_menu_hq_service_record_file_share_bungie
0x00000722,ui\halox\start_menu\panes\settings_appearance_colors\start_menu_settings_appearance_colors
0x0000070F,ui\halox\start_menu\panes\game_campaign\start_menu_game_campaign
0x00000744,ui\halox\matchmaking\matchmaking_match_found
0x0000072E,ui\halox\spartan_program\spartan_milestone
0x00000718,ui\halox\start_menu\panes\hq_service_record\start_menu_hq_service_record
0x00000741,ui\halox\alpha_legal\alpha_legal
0x0000071D,ui\halox\start_menu\panes\hq_service_record_file_share\start_menu_hq_service_record_file_share_item_selected
0x0000070E,ui\halox\start_menu\start_menu
0x0000072D,ui\halox\dialog\dialog_four
0x00000746,ui\halox\game_options\game_options_screen
0x00000715,ui\halox\start_menu\panes\hq\start_menu_headquarters
0x00000724,ui\halox\start_menu\panes\settings_appearance_model\start_menu_settings_appearance_model
0x00000716,ui\halox\start_menu\panes\hq_transfers\start_menu_hq_transfers
0x0000073C,ui\halox\game_browser\game_browser
0x00000711,ui\halox\start_menu\panes\settings\start_menu_settings
0x00000719,ui\halox\start_menu\panes\hq_service_record_file_share\start_menu_hq_service_record_file_share
0x00000736,ui\halox\pregame_lobby\pregame_lobby_mapeditor
0x0000074C,ui\halox\start_menu\panes\hq_screenshots_viewer\screenshots_file_share_previewer
0x0000073E,ui\halox\in_progress\in_progress
0x0000071E,ui\halox\start_menu\panes\settings_controls\start_menu_settings_controls
0x00000731,ui\halox\campaign\campaign_select_level
0x00000729,ui\halox\e3\e3_demo
0x00000712,ui\halox\start_menu\panes\hq_screenshots\start_menu_hq_screenshots
0x00000721,ui\halox\start_menu\panes\settings_appearance\start_menu_settings_appearance
0x00001209,ui\halox\boot_betrayer\boot_betrayer
0x0000120D,ui\halox\sandbox_ui\sandbox_object_properties_menu
0x00001214,ui\halox\start_menu\panes\game_saved_film\start_menu_game_saved_films
0x00001210,ui\halox\common\player_select\scoreboard_player_select
0x0000121A,ui\halox\start_menu\panes\game_multiplayer\change_team
0x0000120C,ui\halox\sandbox_ui\sandbox_object_creation_menu
0x00001208,ui\halox\alert\alert_ingame_split
0x00001219,ui\halox\start_menu\panes\game_editor\change_gametype
0x00001213,ui\halox\director\popup
0x0000121C,ui\halox\sandbox_ui\sandbox_object_creation_menu_splitscreen
0x00001215,ui\halox\director\observer_camera_list_splitscreen
0x00001217,ui\halox\director\saved_film_snippet_screen
0x00001212,ui\halox\director\saved_film_take_screenshot
0x0000121D,ui\halox\sandbox_ui\sandbox_object_properties_menu_splitscreen
0x0000120E,ui\halox\scoreboard\scoreboard
0x0000120F,ui\halox\scoreboard\scoreboard_half
0x00001216,ui\halox\common\player_select\splitscreen_player_select
0x00001207,ui\halox\alert\alert_ingame_full
0x0000121F,ui\halox\boot_betrayer\boot_betrayer_splitscreen
0x00001218,ui\halox\in_progress\in_progress_mini_me
0x0000120A,ui\halox\sandbox_ui\sandbox_budget_screen
0x0000121B,ui\halox\sandbox_ui\sandbox_budget_screen_splitscreen
0x00001211,ui\halox\director\saved_film_control_pad
0x0000120B,ui\halox\start_menu\panes\game_editor\start_menu_game_editor
0x0000121E,ui\halox\sandbox_ui\forge_legal
0x000001BB,ui\main_menu
0x00000742,ui\halox\alpha_locked_down\alpha_locked_down
0x0000070B,multiplayer\matchmaking_hopper_descriptions
0x000009C6,ui\halox\pregame_lobby\pregame_lobby_template
0x00000B45,multiplayer\game_variant_settings\player_traits_template\traits_weapons_damage_modifier
0x00000B17,multiplayer\game_variant_settings\assault\assault_mode
0x00000B43,multiplayer\game_variant_settings\player_traits_template\traits_shields_vampirism
0x00000BBA,multiplayer\game_variant_settings\vip\vip_scoring_betrayal
0x00000B63,multiplayer\game_variant_settings\respawn_options\suicide_penalty
0x00000B48,multiplayer\game_variant_settings\player_traits_template\traits_weapons_initial_grenade_count
0x00000B3A,multiplayer\game_variant_settings\slayer\slayer_points_elimination
0x00000B8E,multiplayer\game_variant_settings\juggernaut\juggernaut_zones_enabled
0x00000B9F,multiplayer\game_variant_settings\oddball\oddball_team_scoring
0x00000B5E,multiplayer\game_variant_settings\global_options\round_time_limit
0x00000BA9,multiplayer\game_variant_settings\territories\territories_lock_after_capture
0x00000B8C,multiplayer\game_variant_settings\juggernaut\juggernaut_next_delay
0x00000B5D,multiplayer\game_variant_settings\global_options\round_limit
0x00000B2F,multiplayer\game_variant_settings\slayer\slayer_points_assist
0x00000B0D,multiplayer\game_variant_settings\slayer\slayer_score_to_win
0x00000B33,multiplayer\game_variant_settings\slayer\slayer_points_leader
0x00000B2A,multiplayer\game_variant_settings\vip\vip_single_vip
0x00000BB4,multiplayer\game_variant_settings\vip\vip_scoring_death
0x00000B12,multiplayer\game_variant_settings\sandbox\sandbox_enter_edit_mode
0x00000B1C,multiplayer\game_variant_settings\infection\infection_inital_count
0x00000B35,multiplayer\game_variant_settings\slayer\slayer_points_beatdown
0x00000B9A,multiplayer\game_variant_settings\koth\koth_scoring_uncontested_hill
0x00000B97,multiplayer\game_variant_settings\juggernaut\juggernaut_scoring_betrayal
0x00000B7B,multiplayer\game_variant_settings\assault\assault_reset_time
0x00000B2E,multiplayer\game_variant_settings\slayer\slayer_points_kill
0x00000B77,multiplayer\game_variant_settings\assault\assault_reset_on_disarm
0x00000B6B,multiplayer\game_variant_settings\respawn_options\respawn_on_kill
0x00000B7A,multiplayer\game_variant_settings\assault\assault_fuse_time
0x00000B53,multiplayer\game_variant_settings\player_traits_template\traits_appearance_forced_change_colors
0x00000B9B,multiplayer\game_variant_settings\koth\koth_scoring_outside_hill
0x00000B16,multiplayer\game_variant_settings\assault\assault_score_to_win
0x00000B8D,multiplayer\game_variant_settings\juggernaut\juggernaut_allied_against
0x00000B4B,multiplayer\game_variant_settings\player_traits_template\traits_weapons_pickup
0x00000BBB,multiplayer\game_variant_settings\vip\vip_traits_influence_radius
0x00000B95,multiplayer\game_variant_settings\juggernaut\juggernaut_scoring_arrival
0x00000BAB,multiplayer\game_variant_settings\territories\territories_respawn_on_capture
0x00000B36,multiplayer\game_variant_settings\slayer\slayer_points_assassination
0x00000B49,multiplayer\game_variant_settings\player_traits_template\traits_weapons_recharging_grenades
0x00000BB9,multiplayer\game_variant_settings\vip\vip_scoring_suicide
0x00000B91,multiplayer\game_variant_settings\juggernaut\juggernaut_respawn
0x00000B39,multiplayer\game_variant_settings\slayer\slayer_points_spree
0x00000B88,multiplayer\game_variant_settings\infection\infection_scoring_betrayal
0x00000B2D,multiplayer\game_variant_settings\slayer\slayer_team_scoring
0x00000B98,multiplayer\game_variant_settings\koth\koth_team_scoring
0x00000B4E,multiplayer\game_variant_settings\player_traits_template\traits_movement_vehicle_useage
0x00000B0E,multiplayer\game_variant_settings\slayer\slayer_teams
0x00000B7C,multiplayer\game_variant_settings\assault\assault_sudden_death
0x00000B30,multiplayer\game_variant_settings\slayer\slayer_points_death
0x00000B78,multiplayer\game_variant_settings\assault\assault_arming_time
0x00000B1E,multiplayer\game_variant_settings\juggernaut\juggernaut_score_to_win
0x00000B86,multiplayer\game_variant_settings\infection\infection_scoring_last_man
0x00000B59,multiplayer\game_variant_settings\map_overrides\indestructible_vehicles
0x00000B92,multiplayer\game_variant_settings\juggernaut\juggernaut_scoring_kill
0x00000B5B,multiplayer\game_variant_settings\map_overrides\map_overrides_powerup_traits_yellow_duration
0x00000B37,multiplayer\game_variant_settings\slayer\slayer_points_splatter
